Player,Tm,Salary,Cap Hit,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,Tm_ANA,Tm_ARI,Tm_BOS,Tm_BUF,Tm_CAR,Tm_CBJ,Tm_CGY,Tm_CHI,Tm_COL,Tm_DAL,Tm_DET,Tm_EDM,Tm_FLA,Tm_LAK,Tm_MIN,Tm_MTL,Tm_NJD,Tm_NSH,Tm_NYI,Tm_NYR,Tm_OTT,Tm_PHI,Tm_PIT,Tm_SEA,Tm_SJS,Tm_STL,Tm_TBL,Tm_TOR,Tm_TOT,Tm_VAN,Tm_VEG,Tm_WPG,Tm_WSH,Pos_C,Pos_D,Pos_LW,Pos_RW,,,
Adam Brooks,WPG,750000,725000,25,10.5,1,0.5,1.5,1,1,0.125,1,0,0,1,0.5,0,0,7,18.1,100,3,5,11.5,17,41.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,1,0,0,0,,,
John Hayden,BUF,750000,750000,26,52,2,2,4,-11,82,-0.7,2,0,0,0,2,0,0,59,3.4,576,24,95,2,7,22.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Casey Fitzgerald,BUF,750000,750000,24,26,0,4,4,-15,34,-0.2,0,0,0,0,4,0,0,31,0,466,27,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Marcus Johansson,WSH,750000,750000,31,37.33333333,4,11.33333333,15.33333333,-17.33333333,2.666666667,0.333333333,2,2,0,0.666666667,7.333333333,4,0,57.33333333,4.8,617.3333333,14,14.66666667,22.66666667,33.33333333,51.43333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0.333333333,1,0,0,0,,,
Martin Fehervary,WSH,750000,791667,22,66,5,7,12,13,22,3.8,4,0,1,1,6,0,1,79,6.3,1298,102,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,
Matt Irwin,WSH,750000,750000,34,15,0,2,2,-1,4,0.3,0,0,0,0,2,0,0,25,0,183,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,
Brian Boyle,PIT,750000,750000,37,56,9,6,15,2,25,1.4,8,0,1,1,6,0,0,79,11.4,610,34,79,149,178,45.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Radim Zohorna,PIT,750000,750000,25,17,2,4,6,12,4,0.9,2,0,0,0,4,0,0,9,22.2,176,3,23,4,8,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Anthony Angello,PIT,750000,725000,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Chad Ruhwedel,PIT,750000,750000,31,66,3,7,10,1,12,2.4,3,0,0,0,7,0,0,73,4.1,1008,65,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Mark Friedman,PIT,750000,725000,26,23,1,4,5,0,17,0.9,1,0,0,1,4,0,0,22,4.5,307,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Zach Parise,NYI,750000,750000,37,68,11,17,28,3,20,2.4,9,1,1,3,12,5,0,112,9.8,1028,48,49,22,36,37.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Kieffer Bellows,NYI,750000,750000,23,35,4,9,13,-1,17,1,4,0,0,2,7,2,0,59,6.8,414,7,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Zdeno Chara,NYI,750000,750000,44,59,0,10,10,9,77,3.1,0,0,0,0,10,0,0,67,0,1095,73,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Andy Greene,NYI,750000,750000,39,55,2,7,9,-13,6,1.4,2,0,0,0,7,0,0,41,4.9,960,98,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Sebastian Aho,NYI,750000,725000,26,29,1,9,10,-8,8,1,1,0,0,0,7,2,0,32,3.1,486,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Evander Kane,EDM,750000,2108696,30,31,16,12,28,16,36,3.7,11,3,2,1,11,1,0,101,15.8,607,8,107,6,10,37.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Devin Shore,EDM,750000,850000,27,45,5,6,11,-4,8,0.6,4,0,1,0,6,0,0,33,15.2,426,21,59,84,95,46.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Patrick Brown,PHI,750000,750000,29,40,4,4,8,-10,11,0.1,4,0,0,0,4,0,0,49,8.2,500,33,91,218,161,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Hayden Hodgson,PHI,750000,750000,25,5,1,1,2,-1,11,0.2,1,0,0,0,1,0,0,10,10,69,2,11,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Nick Seeler,PHI,750000,750000,28,43,1,2,3,-3,29,0.7,1,0,0,0,2,0,0,32,3.1,562,67,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Anton Blidh,BOS,750000,750000,26,30,2,7,9,-3,12,0.5,2,0,0,0,7,0,0,24,8.3,318,16,77,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Corey Perry,TBL,750000,1000000,36,68,16,17,33,6,57,3.4,12,4,0,3,16,1,0,126,12.7,917,24,62,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,
Pierre-Edouard Bellemare,TBL,750000,1000000,36,67,7,10,17,21,19,1.5,6,0,1,1,10,0,0,61,11.5,941,36,74,413,385,51.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,
Zach Bogosian,TBL,750000,850000,31,36,3,4,7,4,42,1.8,3,0,0,1,4,0,0,49,6.1,572,28,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,
Joe Thornton,FLA,750000,750000,42,30,5,4,9,-8,6,0.3,2,3,0,1,4,0,0,23,21.7,328,9,17,75,92,44.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Ryan Lomberg,FLA,750000,725000,27,48,9,8,17,8,63,1.6,9,0,0,1,7,0,1,85,10.6,553,7,113,1,5,16.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Brandon Montour,FLA,750000,3500000,27,68,9,19,28,9,38,4,8,1,0,0,12,7,0,133,6.8,1183,53,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Petteri Lindbohm,FLA,750000,750000,28,5,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,1,0,65,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Lucas Carlsson,FLA,750000,750000,24,35,3,6,9,5,10,1.4,3,0,0,0,6,0,0,37,8.1,435,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Auston Matthews,TOR,750000,11640250,24,63,51,37,88,11,14,11.5,37,14,0,7,26,11,0,287,17.8,1288,50,55,598,444,57.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,
Mitch Marner,TOR,750000,10903000,24,59,28,53,81,18,12,9,21,5,2,5,35,17,1,178,15.7,1224,27,48,4,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,
Alexander Kerfoot,TOR,750000,3500000,27,68,11,35,46,19,14,4.4,11,0,0,1,31,1,3,99,11.1,1033,55,62,51,78,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,
Michael Bunting,TOR,750000,950000,26,68,20,33,53,22,60,6,18,2,0,2,31,2,0,145,13.8,1061,16,72,4,8,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,
Wayne Simmonds,TOR,750000,900000,33,62,5,10,15,-5,66,0.7,5,0,0,2,9,1,0,70,7.1,582,9,117,3,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,
Jason Spezza,TOR,750000,750000,38,61,10,11,21,-5,22,1.6,7,3,0,0,5,6,0,85,11.8,662,23,24,276,242,53.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,
Colin Blackwell,TOR,750000,725000,28,29.33333333,6,6,12,2,2.666666667,1.333333333,4.666666667,0,1.333333333,0.666666667,6,0,0,43.33333333,17.3,358,11.33333333,44,31.33333333,36.66666667,45.63333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0.333333333,0,0,0,0,1,0,0,0,,,
Connor Mackey,CGY,750000,912500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Stone,CGY,750000,750000,31,5,0,1,1,1,0,0.2,0,0,0,0,1,0,0,10,0,90,9,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Oliver Kylington,CGY,750000,750000,24,64,8,19,27,26,12,6.2,7,1,0,2,17,2,0,124,6.5,1163,68,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Alexander Chmelevski,SJS,750000,778333,22,6,0,3,3,1,2,0.2,0,0,0,0,3,0,0,8,0,84,2,8,11,16,40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Sebastian Aho,CAR,8460250,8460250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexei Toropchenko,STL,750000,775000,22,18,2,0,2,-3,11,-0.1,2,0,0,0,0,0,0,31,6.5,192,12,48,1,2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,
Nicolas Petan,VAN,750000,750000,26,10,0,1,1,0,2,-0.1,0,0,0,0,1,0,0,8,0,99,2,4,12,27,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,
Axel Jonsson-Fjallby,WSH,750000,750000,23,21,1,2,3,2,2,0.1,1,0,0,0,2,0,0,26,3.8,237,8,15,1,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,
Ronnie Attard,PHI,750000,883750,22,2,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,1,0,31,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Cal Foote,TBL,750000,850000,23,45,1,7,8,2,19,1.5,1,0,0,0,7,0,0,38,2.6,594,48,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,
Andrew Cogliano,COL,500000,500000,34,41.33333333,2.666666667,8,10.66666667,-10,9.333333333,0.2,2,0,0.666666667,0,7.333333333,0,0.666666667,44,4.333333333,534,15.33333333,62,5.333333333,8,40,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,1,0,,,
Derick Brassard,EDM,412500,412500,34,24.66666667,5.333333333,6.666666667,12,3.333333333,8,1.266666667,4.666666667,0.666666667,0,0.666666667,6,0.666666667,0,36,17.6,340,3.333333333,47.33333333,110.6666667,104,53.33333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,1,0,0,0,,,
A.J. Greer,NJD,750000,750000,25,5,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0,35,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Aaron Ekblad,FLA,7500000,7500000,25,61,15,42,57,38,26,9.5,12,3,0,2,22,17,3,180,8.3,1520,69,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Adam Beckman,MIN,894167,894167,20,3,0,1,1,-1,2,0,0,0,0,0,1,0,0,4,0,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Adam Larsson,SEA,4000000,4000000,29,69,6,13,19,-21,49,2.5,6,0,0,3,12,1,0,91,6.6,1519,118,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Adam Raska,SJS,848333,848333,20,5,0,0,0,1,7,0,0,0,0,0,0,0,0,2,0,40,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,
Adam Ruzicka,CGY,801666,801666,22,23,5,4,9,6,8,1.2,5,0,0,0,4,0,0,27,18.5,234,5,19,91,99,47.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Alec Regula,CHI,866667,866667,21,6,0,0,0,1,2,0.2,0,0,0,0,0,0,0,2,0,96,5,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Aleksi Heponiemi,FLA,925000,925000,23,4,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,5,0,51,1,0,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Alex Barre-Boulet,TBL,758333,758333,24,10.66666667,2,2,4,0,2.666666667,0.4,2,0,0,0,1.333333333,0.666666667,0,10.66666667,18.8,117.3333333,2,6.666666667,4,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0.333333333,0,0,0,0,1,0,0,0,,,
Alex Belzile,MTL,750000,750000,30,11,0,0,0,0,4,-0.2,0,0,0,0,0,0,0,13,0,114,5,17,8,11,42.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Alex Biega,NSH,750000,750000,33,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,2,0,26,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,
Alex Steeves,TOR,834167,834167,22,3,0,1,1,-1,0,0,0,0,0,0,1,0,0,2,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,
Alex Turcotte,LAK,925000,894167,20,8,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,13,0,90,2,8,12,17,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Alexander Alexeyev,WSH,863333,863333,22,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,
Alexander Holtz,NJD,1775000,925000,20,7,0,2,2,-3,2,-0.1,0,0,0,0,1,1,0,11,0,82,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Alexander True,SEA,750000,750000,24,8,0,0,0,-2,2,-0.2,0,0,0,0,0,0,0,6,0,66,2,22,12,15,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Alexander Wennberg,SEA,4500000,4500000,27,67,9,23,32,-21,22,1.5,8,1,0,1,18,4,1,81,11.1,1213,37,44,486,543,47.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Alexandre Texier,CBJ,1525000,1525000,22,36,11,9,20,0,12,2.1,10,0,1,0,8,0,1,59,18.6,526,12,13,20,37,35.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Aliaksei Protas,WSH,888333,789167,21,33,3,6,9,4,0,0.7,3,0,0,0,5,1,0,34,8.8,391,12,20,56,69,44.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,
Andreas Athanasiou,LAK,2700000,2700000,27,22,9,5,14,2,2,1.9,9,0,0,3,4,1,0,51,17.6,323,6,7,7,5,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Andrew Agozzino,OTT,800000,800000,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,4,1,2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Andrew Ladd,ARI,5500000,5500000,36,43,6,3,9,-11,43,0,4,2,0,0,2,1,0,48,12.5,600,28,63,5,2,71.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Andrew Poturalski,CAR,750000,750000,28,2,0,2,2,-1,0,0.1,0,0,0,0,0,2,0,4,0,20,1,0,3,4,42.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Andy Andreoff,NYI,750000,750000,30,5,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,6,16.7,49,1,8,6,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Anthony Greco,NYR,737500,737500,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Antoine Roussel,ARI,3000000,3000000,32,47,3,3,6,-17,55,-0.7,3,0,0,1,3,0,0,48,6.3,561,32,65,17,22,43.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Artemi Kniazev,SJS,905000,789167,21,1,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,2,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,
Arttu Ruotsalainen,BUF,925000,925000,24,18,2,2,4,-1,6,0.2,2,0,0,0,2,0,0,23,8.7,214,6,14,51,69,42.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Austin Czarnik,NYI,725000,725000,29,11.33333333,1.333333333,3.333333333,4.666666667,3.333333333,0,0.533333333,1.333333333,0,0,0,3.333333333,0,0,9.333333333,12.16666667,123.6666667,4.666666667,2,15.33333333,24,26.23333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,1,0,0,0,,,
Austin Poganski,WPG,750000,750000,25,16,0,0,0,-3,7,-0.4,0,0,0,0,0,0,0,9,0,149,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,
Beck Malenstyn,WSH,750000,750000,23,12,1,0,1,2,9,0.1,1,0,0,0,0,0,0,10,10,109,7,34,1,6,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,
Ben Jones,VEG,760000,760000,22,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,
Ben McCartney,ARI,813333,813333,20,2,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,28,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Benoit-Olivier Groulx,ANA,910833,822500,21,18,1,2,3,0,2,0.1,1,0,0,0,2,0,0,17,5.9,198,6,19,38,45,45.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Blake Comeau,DAL,1000000,1000000,35,6,1,0,1,-1,4,0.1,1,0,0,0,0,0,0,2,50,69,3,13,1,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Blake Speers,ARI,750000,750000,25,2,0,0,0,-3,2,-0.1,0,0,0,0,0,0,0,1,0,18,2,3,6,5,54.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Boone Jenner,CBJ,3750000,3750000,28,59,23,21,44,-11,22,4,15,8,0,3,19,2,0,160,14.4,1207,56,80,642,556,53.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Bowen Byram,COL,3394167,894167,20,18,5,6,11,3,6,1.9,4,1,0,2,6,0,0,35,14.3,352,15,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Brad Malone,EDM,750000,750000,32,8,1,1,2,-2,2,0.1,1,0,0,0,1,0,0,7,14.3,66,1,22,13,14,48.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Brandon Baddock,MIN,750000,750000,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Brandon Biro,BUF,1350000,925000,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Brandon Tanev,SEA,3500000,3500000,30,30,9,6,15,4,13,1.9,6,2,1,3,6,0,0,51,17.6,437,22,98,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
